Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr16.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr16.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr16.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr16

[+] Loading strelka  2.9.0  on cn2298 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/runWorkflow.py
[2021-03-13T05:24:02.691559] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.692453] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.693223] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.693836] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.694488] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16'
[2021-03-13T05:24:02.695317] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.696050] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.696909] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.698051] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.698932] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/workspace/pyflow.data
[2021-03-13T05:24:02.700062] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.701383] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.702274] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.703205] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.704958] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.707782] [cn2298.hpc.nih.gov] [29836_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:41.607040] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_413_chr18_KI270911v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.628297] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_413_chr18_KI270911v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.630262] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_169_chrUn_GL000219v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.631157] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.651067] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_288_chr11_KI270830v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.652917] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.662357] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_285_chr10_GL383546v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.665746] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_413_chr18_KI270911v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.666890] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.667846] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_268_chr8_KI270821v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.668737] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_288_chr11_KI270830v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.671010] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.672466] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_013_chr14_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.674047] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0008] Task initiated on local node
[2021-03-13T05:24:41.687816] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.689166] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.690611] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_381_chr19_KI270882v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.691931] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_240_chr5_GL383532v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.694375] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.702079] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.706884] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0002] Task initiated on local node
[2021-03-13T05:24:41.716375] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_240_chr5_GL383532v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.733939] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.734944] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_444_chr6_GL000254v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.754736] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_237_chr5_KI270793v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.758272] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.760685] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.771417] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_237_chr5_KI270793v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.774397] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0009] Task initiated on local node
[2021-03-13T05:24:41.795846] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_413_chr18_KI270911v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.816594] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.818628] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_288_chr11_KI270830v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.837378] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.848088] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:41.850731] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_010_chr11_0001] Task initiated on local node
[2021-03-13T05:24:41.955347] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.982020] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:41.984445] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.008797] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_228_chr4_KI270790v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.016359] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.021953] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_228_chr4_KI270790v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.043504] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.066974] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_393_chr2_KI270893v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.069170] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_240_chr5_GL383532v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.094753] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_240_chr5_GL383532v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.103420] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_393_chr2_KI270893v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.110663] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_240_chr5_GL383532v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.128455] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_237_chr5_KI270793v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.145728] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_237_chr5_KI270793v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.147686] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_228_chr4_KI270790v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.167258] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_305_chr12_GL383551v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.169180] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.173893] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.178414] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_237_chr5_KI270793v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.198681] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_305_chr12_GL383551v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.200478] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.202311] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_238_chr5_KI270792v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.204123] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_019_chr20_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.222696] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_019_chr20_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.232252] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.234605] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_238_chr5_KI270792v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.237666] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_019_chr20_0000] Task initiated on local node
[2021-03-13T05:24:42.242836] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_240_chr5_GL383532v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.243756] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_393_chr2_KI270893v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.258430] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.259492] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_290_chr11_KI270829v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.271530] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0010] Task initiated on local node
[2021-03-13T05:24:42.300704] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_290_chr11_KI270829v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.325343] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_237_chr5_KI270793v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.326181] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_305_chr12_GL383551v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.327382] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.338739] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_381_chr19_KI270882v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.350040] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.351700] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_265_chr8_KI270818v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.353085] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.355048] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.357975] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_019_chr20_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.359058] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_381_chr19_KI270882v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.362792] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:42.385522] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_265_chr8_KI270818v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.386712] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0008] Task initiated on local node
[2021-03-13T05:24:42.388523] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_304_chr12_KI270834v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.389658] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.390814] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.392929] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_238_chr5_KI270792v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.394117] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.417017] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_304_chr12_KI270834v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.421888] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_018_chr19_0001] Task initiated on local node
[2021-03-13T05:24:42.424461] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.425604] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0007] Task initiated on local node
[2021-03-13T05:24:42.426961] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_204_chr1_KI270761v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.428900] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.430053] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.433519] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.435810] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_290_chr11_KI270829v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.439048] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0011] Task initiated on local node
[2021-03-13T05:24:42.460659] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_204_chr1_KI270761v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.463057] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.464394] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.465862] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_323_chr15_GL383555v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.466935] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.491773] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0009] Task initiated on local node
[2021-03-13T05:24:42.494833] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_323_chr15_GL383555v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.499115] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:42.502514] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.526083] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_020_chr21_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.528418] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.548515] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.550096] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.558395] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_020_chr21_0003] Task initiated on local node
[2021-03-13T05:24:42.570730] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.572125] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.592409] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0001] Task initiated on local node
[2021-03-13T05:24:42.593602] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_347_chr18_GL383571v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.601285] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.602709] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.603694] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0011' launched from sub-workflow 'CallGenome'
