Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr17.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr17.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr17.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr17

[+] Loading strelka  2.9.0  on cn2345 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/runWorkflow.py
[2021-03-13T05:24:02.500002] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.500606] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.501032] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.501452] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.501856] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17'
[2021-03-13T05:24:02.502302] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.502734] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.503290] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.503662] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.504276] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/workspace/pyflow.data
[2021-03-13T05:24:02.504957] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.505577] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.506213] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.506869] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.508025] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.508641] [cn2345.hpc.nih.gov] [49567_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:42.170435] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_380_chrX_KI270881v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.172198] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_013_chr14_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.180357] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000] Task initiated on local node
[2021-03-13T05:24:42.199870] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.202398] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_233_chr4_GL383527v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.205669] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.230573] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.233518] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_380_chrX_KI270881v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.234734] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.237053] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0004] Task initiated on local node
[2021-03-13T05:24:42.244921] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_012_chr13_0005] Task initiated on local node
[2021-03-13T05:24:42.251867] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0015] Task initiated on local node
[2021-03-13T05:24:42.270036] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.288109] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.297366] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000] Task initiated on local node
[2021-03-13T05:24:42.302005] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.315468] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_286_chr10_KI270825v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.356757] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_286_chr10_KI270825v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.381140] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.382006] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0015' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.414094] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.416225] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.420891] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.439097] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000] Task initiated on local node
[2021-03-13T05:24:42.449240] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.462594] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_022_chrX_0001] Task initiated on local node
[2021-03-13T05:24:42.464129] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0003] Task initiated on local node
[2021-03-13T05:24:42.566442] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_380_chrX_KI270881v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.567139] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.567748] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.568652] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.588061] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_422_chr19_KI270919v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.589617] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.590734] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.591821] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_241_chr5_GL949742v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.593821] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.616317] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_396_chr5_KI270897v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.621505] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_422_chr19_KI270919v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.625114] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.635023] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_241_chr5_GL949742v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.654945] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.659355] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.661832] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:42.662608] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_396_chr5_KI270897v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.671085] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0012] Task initiated on local node
[2021-03-13T05:24:42.725315] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.726040] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.739439] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.740240] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.742244] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_286_chr10_KI270825v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.743162] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_422_chr19_KI270919v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.761417] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_286_chr10_KI270825v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.765193] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0010] Task initiated on local node
[2021-03-13T05:24:42.766164] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_382_chr19_KI270883v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.768244] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_241_chr5_GL949742v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.783594] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_403_chr11_KI270903v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.790473] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_286_chr10_KI270825v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.791935] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_396_chr5_KI270897v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.808743] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.813190] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.822079] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_403_chr11_KI270903v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.832922] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_406_chr15_KI270905v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.847201] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:42.852801] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_406_chr15_KI270905v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.897303] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0009] Task initiated on local node
[2021-03-13T05:24:42.904758] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.905631] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.918249] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_217_chr2_KI270767v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.919448] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.923146] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_382_chr19_KI270883v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.930715] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_382_chr19_KI270883v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.931893] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_286_chr10_KI270825v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.953387] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_217_chr2_KI270767v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.954793] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.957761] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.958852] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_3341_HLA-DRB1_03_01_01_01_0000_to_chromId_3354_HLA-DRB1_13_01_01_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.961057] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.961904] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_403_chr11_KI270903v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.981877] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_303_chr12_GL383553v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.983194] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:42.990278] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:42.997578] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_303_chr12_GL383553v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:43.002732] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:43.104648] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.105486] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_217_chr2_KI270767v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.117906] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.128159] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.152247] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0011] Task initiated on local node
[2021-03-13T05:24:43.153300] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000] Task initiated on local node
[2021-03-13T05:24:43.198904] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_303_chr12_GL383553v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.213092] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.231437] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_012_chr13_0004] Task initiated on local node
[2021-03-13T05:24:43.278576] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.292418] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.293813] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.308250] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_013_chr14_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.317042] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000] Task initiated on local node
[2021-03-13T05:24:43.321401] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_2629_chrUn_JTFH01001787v1_decoy_0000_to_chromId_2677_chrUn_JTFH01001835v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.329814] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_013_chr14_0004] Task initiated on local node
[2021-03-13T05:24:43.341878] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0019' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.343301] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.353620] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_3341_HLA-DRB1_03_01_01_01_0000_to_chromId_3354_HLA-DRB1_13_01_01_0000] Task initiated on local node
[2021-03-13T05:24:43.360919] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.362805] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.379533] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_230_chr4_KI270787v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.385030] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.385934] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0019] Task initiated on local node
[2021-03-13T05:24:43.386619] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.408451] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.410611] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_185_chrUn_KI270753v1_0000_to_chromId_187_chrUn_KI270755v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.417199] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_230_chr4_KI270787v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:43.418128] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0003] Task initiated on local node
[2021-03-13T05:24:43.445976] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0001] Task initiated on local node
[2021-03-13T05:24:43.460792] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_185_chrUn_KI270753v1_0000_to_chromId_187_chrUn_KI270755v1_0000] Task initiated on local node
[2021-03-13T05:24:43.479481] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_406_chr15_KI270905v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.480800] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_013_chr14_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.497435] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:43.498483] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0000' from sub-workflow 'CallGenome'
